CustomerID,SnapshotDate,churn_label,churn_probability,risk_bucket,dynamic_threshold,churn_flag,expected_loss,action_flag_top15,total_revenue,total_orders,recency_days,tenure_days,segment,RFM_Score,value_tier,priority,action,offer_type,message_angle,budget_suggestion
15515,2011-12-31,,0.9517607657846044,High,0.7,1,163.52201716945288,0,171.81,1,408,0,About To Sleep,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15514,2011-12-31,,0.1711945150306352,Low,0.3,0,1129.635567155398,0,6598.55,18,33,722,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,103.15
15513,2011-12-31,,0.0995254665094847,Low,0.3,0,2761.886434644781,1,27750.55,35,54,661,Champions,14,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,419.49
15512,2011-12-31,,0.9119981931923352,High,0.5,1,302.40036089871455,0,331.58,4,176,520,Needs Attention,8,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,11.59
15511,2011-12-31,,0.1393270734709095,Low,0.3,0,126.68035501195511,0,909.23,5,32,73,Loyal,12,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
15510,2011-12-31,,0.899166172563697,High,0.7,1,224.79154314092423,0,250.0,1,351,0,About To Sleep,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15509,2011-12-31,,0.947980690736098,High,0.7,1,157.84826481446768,0,166.51,1,401,0,About To Sleep,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15508,2011-12-31,,0.7177573719553156,Medium,0.7,1,717.9511664457435,0,1000.27,6,210,46,At Risk,9,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,39.15
15507,2011-12-31,,0.8113581495287306,High,0.5,1,399.4802985019658,0,492.36,1,192,0,Promising,6,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
15506,2011-12-31,,0.4043899367519681,Low,0.3,1,824.9676026721176,0,2040.03,6,43,454,Champions,12,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,88.29
15505,2011-12-31,,0.3107492790017431,Low,0.3,1,1122.1032165041345,0,3610.96,5,73,102,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,150.19
15504,2011-12-31,,0.8520065438067748,High,0.5,1,361.1229735925015,0,423.85,4,102,584,Needs Attention,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15503,2011-12-31,,0.9016600818603208,High,0.7,1,240.87849086898464,0,267.15,2,383,363,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15502,2011-12-31,,0.3126280304097404,Low,0.3,1,4374.750964697791,1,13993.47,14,36,539,Champions,15,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,500.0
15521,2011-12-31,,0.0847314303947735,Low,0.3,0,602.1600090722332,0,7106.69,16,61,663,Champions,14,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,106.67
15589,2011-12-31,,0.6281261923149999,Medium,0.7,0,300.5772268084969,0,478.53,3,276,54,At Risk,7,Mid Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,25.0
15522,2011-12-31,,0.5233569632893055,Medium,0.5,1,208.73569123830657,0,398.84,2,53,54,Potential Loyalist,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15524,2011-12-31,,0.9052615964928508,High,0.5,1,535.3717081658718,0,591.4,2,45,582,Potential Loyalist,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15543,2011-12-31,,0.7848719949944899,Medium,0.7,1,190.59831526446192,0,242.84,2,309,171,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15542,2011-12-31,,0.9530469037991351,High,0.7,1,875.3259287943157,0,918.45,3,533,225,At Risk,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,39.06
15541,2011-12-31,,0.7787202280380016,Medium,0.5,1,66.29245301287509,0,85.13000000000001,1,135,0,Promising,5,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
15540,2011-12-31,,0.8879974525120169,High,0.5,1,409.08266642323593,0,460.68,2,32,364,Potential Loyalist,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15539,2011-12-31,,0.5739363157112563,Medium,0.5,1,309.04174855788307,0,538.46,1,28,0,New Customers,8,Mid Value,P2,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,25.0
15538,2011-12-31,,0.9625419569564936,High,0.7,1,3232.6009082426876,1,3358.4,6,558,125,At Risk,10,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,179.09
15537,2011-12-31,,0.831997444573341,High,0.5,1,92.28515655207498,0,110.92,1,184,0,Promising,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15536,2011-12-31,,0.9499755497295485,High,0.7,1,246.1291651794287,0,259.09,1,430,0,About To Sleep,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15535,2011-12-31,,0.7751396347011781,Medium,0.5,1,843.2123974206355,0,1087.82,6,194,275,Needs Attention,10,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,43.47
15534,2011-12-31,,0.9557179270871252,High,0.7,1,155.06523366988606,0,162.25,1,746,0,Lost,3,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15533,2011-12-31,,0.3311886905229486,Low,0.5,0,267.45805080561763,0,807.5699999999999,3,40,69,Potential Loyalist,10,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
15532,2011-12-31,,0.4986188741892483,Low,0.3,1,1880.7405315544256,1,3771.9,10,46,523,Champions,14,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,169.64
15531,2011-12-31,,0.1980301572890829,Low,0.5,0,397.5336589483966,0,2007.44,2,29,22,Potential Loyalist,11,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15530,2011-12-31,,0.4887055139460741,Low,0.3,1,886.3749647542736,0,1813.72,5,42,491,Champions,12,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,81.25
15529,2011-12-31,,0.1133361349265577,Low,0.3,0,579.3686549378169,0,5111.95,12,43,371,Champions,14,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15528,2011-12-31,,0.8307049755234984,High,0.7,1,190.5055720368039,0,229.33,1,275,0,About To Sleep,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15527,2011-12-31,,0.1477863410973604,Low,0.3,0,824.0034348760867,0,5575.64,23,39,705,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,86.22
15526,2011-12-31,,0.7744087089596984,Medium,0.5,1,114.95322875797764,0,148.44,2,54,0,Potential Loyalist,7,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,10.0
15525,2011-12-31,,0.4954010084514611,Low,0.5,0,641.8910866505582,0,1295.7,4,23,380,Potential Loyalist,12,High Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,80.0
15523,2011-12-31,,0.7781693960706125,Medium,0.5,1,13509.012934091874,1,17359.99,16,105,653,Needs Attention,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,500.0
15590,2011-12-31,,0.9511789939265122,High,0.7,1,1423.534482310418,0,1496.6,5,403,224,At Risk,10,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
15591,2011-12-31,,0.9508530009963184,High,0.7,1,207.19086891709776,0,217.9,3,603,91,At Risk,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15592,2011-12-31,,0.5821191227821283,Medium,0.5,1,226.1998487306794,0,388.58,1,67,0,New Customers,7,Mid Value,P2,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,25.0
15657,2011-12-31,,0.7917954425096203,Medium,0.5,1,23.75386327528861,0,30.0,1,43,0,New Customers,6,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
15656,2011-12-31,,0.5280722176212128,Medium,0.5,1,395.2620548894778,0,748.5,4,66,238,Potential Loyalist,10,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,27.25
15655,2011-12-31,,0.8590477511079312,High,0.7,1,481.64230261368385,0,560.6700000000001,1,264,0,About To Sleep,5,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
15654,2011-12-31,,0.3811072946928314,Low,0.5,0,351.5829125729777,0,922.53,2,30,16,Potential Loyalist,10,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
15653,2011-12-31,,0.5236380248963549,Medium,0.5,1,459.46094856505766,0,877.44,2,113,23,Promising,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,31.89
15652,2011-12-31,,0.786153074891741,Medium,0.5,1,1116.6046583917357,0,1420.34,5,112,393,Needs Attention,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15651,2011-12-31,,0.6999549842972334,Medium,0.3,1,881.2853225292746,0,1259.06,5,57,559,Champions,12,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15650,2011-12-31,,0.8957988449885417,High,0.7,1,496.16506426225345,0,553.88,2,542,106,Lost,5,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
15649,2011-12-31,,0.8823389384546508,High,0.7,1,1914.9843150750512,1,2170.35,4,357,50,At Risk,9,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,112.6
15648,2011-12-31,,0.7243993508214396,Medium,0.7,1,476.1839132624733,0,657.35,2,225,62,About To Sleep,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.79
15647,2011-12-31,,0.9530308380790132,High,0.7,1,161.06221163535326,0,169.0,1,436,0,Lost,3,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15646,2011-12-31,,0.7070645896462918,Medium,0.5,1,689.1122197151725,0,974.61,5,178,252,Needs Attention,10,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,37.99
15645,2011-12-31,,0.7695015815529672,Medium,0.5,1,811.9549838072445,0,1055.17,3,39,406,Potential Loyalist,11,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,42.08
15644,2011-12-31,,0.8072977044769574,High,0.5,1,656.3330337397664,0,813.0,4,187,94,Needs Attention,9,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,32.87
15643,2011-12-31,,0.7109081550527825,Medium,0.7,1,472.0430149550476,0,664.0,3,212,90,At Risk,8,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.92
15642,2011-12-31,,0.9641653580040356,High,0.7,1,101.98941156966688,0,105.78,1,750,0,Lost,3,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15641,2011-12-31,,0.5218281521173284,Medium,0.5,1,2789.4584785507845,1,5345.55,12,126,627,Needs Attention,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,242.65
15640,2011-12-31,,0.0389397734567799,Low,0.3,0,932.902737772682,0,23957.58,29,25,720,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,351.71
15639,2011-12-31,,0.7874161204933584,Medium,0.5,1,838.6611616150661,0,1065.08,3,155,471,Needs Attention,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,42.75
15658,2011-12-31,,0.8477961803089675,High,0.7,1,2054.6086090933736,1,2423.4700000000003,8,211,546,At Risk,10,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,124.23
15638,2011-12-31,,0.9458849910873895,High,0.7,1,2142.6186818111546,1,2265.2,6,399,231,At Risk,10,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,120.11
15659,2011-12-31,,0.8303832195268203,High,0.5,1,442.1707605658366,0,532.49,3,64,609,Potential Loyalist,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15661,2011-12-31,,0.8674419764384271,High,0.7,1,1054.7660712503057,0,1215.95,8,338,261,At Risk,9,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,50.21
15680,2011-12-31,,0.1507299384370171,Low,0.3,0,679.42725589993,0,4507.58,10,30,728,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15679,2011-12-31,,0.4430009170769257,Low,0.5,0,346.1077564938605,0,781.28,4,45,158,Potential Loyalist,10,Mid Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,25.0
15678,2011-12-31,,0.798261916397615,Medium,0.5,1,1511.820260846279,1,1893.89,3,73,469,Potential Loyalist,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,95.39
15677,2011-12-31,,0.7700822081025033,Medium,0.5,1,1005.4424333648716,0,1305.63,3,70,414,Potential Loyalist,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15676,2011-12-31,,0.3642621139871736,Low,0.5,0,1251.5172007525716,0,3435.76,3,39,265,Potential Loyalist,13,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15675,2011-12-31,,0.6533670233810922,Medium,0.5,1,354.1510613534872,0,542.04,4,102,322,Needs Attention,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15674,2011-12-31,,0.345070748884294,Low,0.5,0,2397.6309295203187,1,6948.2300000000005,13,94,657,Needs Attention,13,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,117.32
15673,2011-12-31,,0.4494707785931546,Low,0.5,0,2883.260655811582,1,6414.79,9,109,567,Needs Attention,13,High Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,113.13
15672,2011-12-31,,0.9748448227694272,High,0.7,1,44.160470471455056,0,45.3,1,746,0,Lost,3,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15671,2011-12-31,,0.2742225004803991,Low,0.3,0,728.644832701483,0,2657.13,7,39,252,Champions,13,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15670,2011-12-31,,0.8656264198522386,High,0.7,1,281.501711735948,0,325.2,2,317,259,About To Sleep,6,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,11.18
15669,2011-12-31,,0.5668902091841214,Medium,0.5,1,387.9456457530616,0,684.34,4,61,223,Potential Loyalist,10,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.3
15668,2011-12-31,,0.9430067149687728,High,0.7,1,71.97027248641675,0,76.32000000000001,1,238,0,About To Sleep,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15667,2011-12-31,,0.5798450893091062,Medium,0.5,1,174.71892231061986,0,301.32,1,60,0,New Customers,7,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
15666,2011-12-31,,0.9274149758755592,High,0.7,1,586.9980348306764,0,632.9399999999999,2,493,23,Lost,6,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,26.68
15665,2011-12-31,,0.3901613306841654,Low,0.5,0,1566.5445620566063,1,4015.12,5,189,466,Needs Attention,12,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15664,2011-12-31,,0.7673364148229506,Medium,0.5,1,962.2628842804248,0,1254.03,4,71,598,Potential Loyalist,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15663,2011-12-31,,0.7742369086494592,Medium,0.5,1,106.95308656083628,0,138.14,1,127,0,Promising,5,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
15662,2011-12-31,,0.9276711175938882,High,0.7,1,263.2081261949139,0,283.73,2,682,77,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15660,2011-12-31,,0.105762578128323,Low,0.3,0,297.5090746491914,0,2812.99,15,46,647,Champions,13,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15501,2011-12-31,,0.943417652672218,High,0.7,1,379.72560520056777,0,402.5,2,425,10,About To Sleep,6,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
15637,2011-12-31,,0.8028806745714655,High,0.3,1,640.3695972314551,0,797.59,5,73,671,Loyal,11,Mid Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,40.24
15635,2011-12-31,,0.9630514938360872,High,0.7,1,96.64221740645137,0,100.35,1,416,0,About To Sleep,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15611,2011-12-31,,0.1902201876342224,Low,0.3,0,570.1431639923022,0,2997.28,26,30,673,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15610,2011-12-31,,0.7005104075644126,Medium,0.5,1,78.77940043469384,0,112.46,1,72,0,New Customers,6,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
15609,2011-12-31,,0.740651123444468,Medium,0.5,1,221.06954732570483,0,298.48,1,205,0,Promising,6,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15608,2011-12-31,,0.3668406007066267,Low,0.3,1,655.1699760500212,0,1785.98,5,49,387,Champions,12,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15607,2011-12-31,,0.8879106064504189,High,0.7,1,1517.4125891055724,1,1708.97,9,357,364,At Risk,11,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,88.84
15606,2011-12-31,,0.1329317569771962,Low,0.5,0,695.3646914301437,0,5230.99,17,82,586,Needs Attention,13,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.33
15605,2011-12-31,,0.4953890753507838,Low,0.3,1,959.469561139398,0,1936.8,9,57,658,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,87.0
15604,2011-12-31,,0.6508410991072752,Medium,0.5,1,140.83550543582325,0,216.39,1,73,0,New Customers,6,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
15603,2011-12-31,,0.9118074250250642,High,0.5,1,80.67672096621769,0,88.48,2,99,569,Promising,6,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,10.0
15602,2011-12-31,,0.2180216901727696,Low,0.3,0,704.3212503200341,0,3230.51,16,29,729,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15601,2011-12-31,,0.0472944755729025,Low,0.3,0,707.5310299076908,0,14960.12,30,32,727,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,220.52
15600,2011-12-31,,0.9352875097854524,High,0.7,1,1121.699663360791,0,1199.31,4,449,165,At Risk,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,50.69
15599,2011-12-31,,0.7257814146621134,Medium,0.5,1,907.2703152125216,0,1250.06,3,47,419,Potential Loyalist,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15598,2011-12-31,,0.8763136745424246,High,0.5,1,480.2374199227395,0,548.02,2,74,374,Potential Loyalist,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15597,2011-12-31,,0.8772448670780494,High,0.5,1,494.2134407657607,0,563.37,2,56,540,Potential Loyalist,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15596,2011-12-31,,0.4899277560288617,Low,0.5,0,1533.493473480578,1,3130.04,9,121,398,Needs Attention,13,High Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,80.0
15595,2011-12-31,,0.9631447880586592,High,0.7,1,344.4205762097765,0,357.59999999999997,1,508,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,12.72
15594,2011-12-31,,0.3565640178562936,Low,0.3,1,631.752995557424,0,1771.78,5,36,218,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15593,2011-12-31,,0.6805371980037899,Medium,0.5,1,135.97133216115722,0,199.8,1,91,0,Promising,5,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
15612,2011-12-31,,0.5928318171843595,Medium,0.5,1,115.69112912352776,0,195.15,2,57,25,Potential Loyalist,7,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,10.0
15636,2011-12-31,,0.7154720313462748,Medium,0.5,1,1033.5565870422015,0,1444.5800000000002,4,110,479,Needs Attention,10,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15613,2011-12-31,,0.9652299874934408,High,0.7,1,418.6395501756552,0,433.72,1,631,0,Lost,4,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
15615,2011-12-31,,0.0685730188394199,Low,0.3,0,1465.677647483197,1,21373.97,47,31,726,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,318.34
15634,2011-12-31,,0.8571100226564734,High,0.5,1,475.39607406641295,0,554.65,2,38,366,Potential Loyalist,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15633,2011-12-31,,0.9696735078866812,High,0.7,1,4220.465156136464,1,4352.46,13,530,221,At Risk,11,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,232.66
15632,2011-12-31,,0.1316651165337053,Low,0.3,0,432.5607239993476,0,3285.31,8,36,259,Champions,14,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15631,2011-12-31,,0.9443884498218148,High,0.7,1,563.4882563551822,0,596.67,1,663,0,Lost,4,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.3
15630,2011-12-31,,0.7161410496357913,Medium,0.5,1,1060.8913509304612,0,1481.4,3,66,599,Potential Loyalist,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
15629,2011-12-31,,0.9459381356349678,High,0.7,1,2119.7527681443994,1,2240.9,4,471,82,At Risk,8,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,118.83
15628,2011-12-31,,0.0711093814894604,Low,0.3,0,401.9287126176175,0,5652.26,17,25,721,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,84.29
15627,2011-12-31,,0.8992411508851568,High,0.7,1,509.77980843679535,0,566.9,2,478,65,Lost,5,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
15626,2011-12-31,,0.751712183468972,Medium,0.5,1,802.4677900967969,0,1067.52,3,95,346,Needs Attention,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,42.3
15625,2011-12-31,,0.2596911816590195,Low,0.5,0,840.4645403212509,0,3236.4,9,124,438,Needs Attention,13,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15624,2011-12-31,,0.6387795539340092,Medium,0.5,1,375.68541905520885,0,588.13,4,137,139,Needs Attention,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
15623,2011-12-31,,0.874047973043344,High,0.5,1,2130.0986127052815,1,2437.05,8,162,588,Needs Attention,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,126.08
15622,2011-12-31,,0.1760440580894545,Low,0.3,0,1382.4053309938315,0,7852.61,17,64,602,Champions,14,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,123.03
15621,2011-12-31,,0.2391202999275735,Low,0.5,0,309.18972141535045,0,1293.03,4,25,17,Potential Loyalist,12,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
15620,2011-12-31,,0.5904560640887221,Medium,0.5,1,1146.8782406433702,0,1942.36,4,77,353,Potential Loyalist,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,90.57
15619,2011-12-31,,0.6629811086807437,Medium,0.5,1,223.02684496020217,0,336.4,1,31,0,New Customers,8,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.75
15618,2011-12-31,,0.3371507834583493,Low,0.5,0,261.9159232804022,0,776.851,4,53,103,Potential Loyalist,10,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
15617,2011-12-31,,0.9211792059102418,High,0.7,1,763.2430310569309,0,828.5500000000001,3,417,111,At Risk,8,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,34.85
15616,2011-12-31,,0.9602241861641324,High,0.7,1,304.49669167450804,0,317.11,1,459,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,11.26
15614,2011-12-31,,0.9566150370069272,High,0.7,1,3010.811902874122,1,3147.36,4,458,188,At Risk,9,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,167.5
15500,2011-12-31,,0.2044987682354559,Low,0.5,0,231.40262618451257,0,1131.56,4,29,73,Potential Loyalist,11,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
15499,2011-12-31,,0.9616631528775408,High,0.7,1,155.40476550501057,0,161.6,1,744,0,Lost,3,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
15498,2011-12-31,,0.0277502192796564,Low,0.3,0,722.604054950157,0,26039.58,44,23,720,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,380.17
15381,2011-12-31,,0.733959342746273,Medium,0.7,1,1387.601514615821,0,1890.57,5,234,369,At Risk,10,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,93.04
15380,2011-12-31,,0.311038805647124,Low,0.3,1,1082.122667174683,0,3479.06,11,29,729,Champions,15,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,144.72
